"country","country_code","year_week","source","new_cases","number_sequenced","percent_cases_sequenced","valid_denomi0tor","variant","number_detections_variant","number_sequenced_known_variant","percent_variant","total_cases"
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"B.1.621",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"BA.1",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"BA.2",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"BA.2.75",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"BA.2.86",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"BA.4",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"BA.5",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"BQ.1",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"C.37",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"P.1",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"P.3",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"XBB",0,735,0,6084155
"Austria","AT","2021-06","GISAID",9458,735,7.8,TRUE,"UNK",407,735,55.4,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"Other",436,587,74.3,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"XBB.1.5-like",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"XBB.1.5-like+F456L",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"B.1.351",34,587,5.8,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"B.1.617.2",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"B.1.1.529",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"B.1.1.7",117,587,19.9,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"B.1.427/B.1.429",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"B.1.525",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"B.1.621",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"BA.1",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"BA.2",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"BA.2.75",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"BA.2.86",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"BA.4",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"BA.5",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"BQ.1",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"C.37",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"P.1",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"P.3",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"XBB",0,587,0,6084155
"Austria","AT","2021-07","GISAID",11627,587,5,TRUE,"UNK",354,587,60.3,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"Other",206,430,47.9,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"XBB.1.5-like",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"XBB.1.5-like+F456L",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"B.1.351",41,430,9.5,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"B.1.617.2",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"B.1.1.529",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"B.1.1.7",182,430,42.3,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"B.1.427/B.1.429",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"B.1.525",1,430,0.2,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"B.1.621",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"BA.1",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"BA.2",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"BA.2.75",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"BA.2.86",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"BA.4",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"BA.5",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"BQ.1",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"C.37",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"P.1",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"P.3",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"XBB",0,430,0,6084155
"Austria","AT","2021-08","GISAID",14178,430,3,TRUE,"UNK",127,430,29.5,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"Other",570,821,69.4,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"XBB.1.5-like",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"XBB.1.5-like+F456L",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"B.1.351",59,821,7.2,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"B.1.617.2",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"B.1.1.529",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"B.1.1.7",189,821,23,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"B.1.427/B.1.429",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"B.1.525",3,821,0.4,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"B.1.621",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"BA.1",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"BA.2",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"BA.2.75",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"BA.2.86",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"BA.4",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"BA.5",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"BQ.1",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"C.37",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"P.1",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"P.3",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"XBB",0,821,0,6084155
"Austria","AT","2021-09","GISAID",16313,821,5,TRUE,"UNK",517,821,63,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"Other",1175,1567,75,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"XBB.1.5-like",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"XBB.1.5-like+F456L",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"B.1.351",80,1567,5.1,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"B.1.617.2",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"B.1.1.529",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"B.1.1.7",312,1567,19.9,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"B.1.427/B.1.429",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"B.1.525",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"B.1.621",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"BA.1",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"BA.2",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"BA.2.75",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"BA.2.86",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"BA.4",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"BA.5",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"BQ.1",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"C.37",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"P.1",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"P.3",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"XBB",0,1567,0,6084155
"Austria","AT","2021-10","GISAID",18218,1567,8.6,TRUE,"UNK",1098,1567,70.1,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"Other",1390,1679,82.8,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"XBB.1.5-like",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"XBB.1.5-like+F456L",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"B.1.351",36,1679,2.1,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"B.1.617.2",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"B.1.1.529",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"B.1.1.7",253,1679,15.1,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"B.1.427/B.1.429",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"B.1.525",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"B.1.621",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"BA.1",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"BA.2",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"BA.2.75",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"BA.2.86",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"BA.4",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"BA.5",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"BQ.1",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"C.37",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"P.1",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"P.3",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"XBB",0,1679,0,6084155
"Austria","AT","2021-11","GISAID",21074,1679,8,TRUE,"UNK",1359,1679,80.9,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"Other",1860,2120,87.7,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"XBB.1.5-like",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"XBB.1.5-like+F456L",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"B.1.351",28,2120,1.3,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"B.1.617.2",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"B.1.1.529",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"B.1.1.7",232,2120,10.9,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"B.1.427/B.1.429",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"B.1.525",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"B.1.621",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"BA.1",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"BA.2",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"BA.2.75",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"BA.2.86",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"BA.4",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"BA.5",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"BQ.1",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"C.37",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"P.1",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"P.3",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"XBB",0,2120,0,6084155
"Austria","AT","2021-12","GISAID",22296,2120,9.5,TRUE,"UNK",1848,2120,87.2,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"Other",1265,1409,89.8,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"XBB.1.5-like",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"XBB.1.5-like+F456L",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"B.1.351",16,1409,1.1,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"B.1.617.2",1,1409,0.1,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"B.1.1.529",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"B.1.1.7",126,1409,8.9,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"B.1.427/B.1.429",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"B.1.525",1,1409,0.1,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"B.1.621",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"BA.1",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"BA.2",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"BA.2.75",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"BA.2.86",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"BA.4",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"BA.5",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"BQ.1",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"C.37",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"P.1",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"P.3",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"XBB",0,1409,0,6084155
"Austria","AT","2021-13","GISAID",20779,1409,6.8,TRUE,"UNK",1252,1409,88.9,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"Other",925,1111,83.3,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"XBB.1.5-like",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"XBB.1.5-like+F456L",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"B.1.351",12,1111,1.1,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"B.1.617.2",1,1111,0.1,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"B.1.1.529",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"B.1.1.7",173,1111,15.6,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"B.1.427/B.1.429",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"B.1.525",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"B.1.621",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"BA.1",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"BA.2",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"BA.2.75",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"BA.2.86",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"BA.4",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"BA.5",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"BQ.1",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"C.37",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"P.1",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"P.3",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"XBB",0,1111,0,6084155
"Austria","AT","2021-14","GISAID",17589,1111,6.3,TRUE,"UNK",913,1111,82.2,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"Other",2521,2676,94.2,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"XBB.1.5-like",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"XBB.1.5-like+F456L",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"B.1.351",20,2676,0.7,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"B.1.617.2",2,2676,0.1,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"B.1.1.529",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"B.1.1.7",132,2676,4.9,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"B.1.427/B.1.429",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"B.1.525",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"B.1.621",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"BA.1",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"BA.2",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"BA.2.75",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"BA.2.86",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"BA.4",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"BA.5",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"BQ.1",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"C.37",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"P.1",1,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"P.3",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"XBB",0,2676,0,6084155
"Austria","AT","2021-15","GISAID",16809,2676,15.9,TRUE,"UNK",2504,2676,93.6,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"Other",3231,3411,94.7,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"XBB.1.5-like",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"XBB.1.5-like+F456L",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"B.1.351",29,3411,0.9,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"B.1.617.2",2,3411,0.1,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"B.1.1.529",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"B.1.1.7",148,3411,4.3,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"B.1.427/B.1.429",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"B.1.525",1,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"B.1.621",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"BA.1",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"BA.2",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"BA.2.75",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"BA.2.86",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"BA.4",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"BA.5",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"BQ.1",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"C.37",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"P.1",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"P.3",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"XBB",0,3411,0,6084155
"Austria","AT","2021-16","GISAID",15046,3411,22.7,TRUE,"UNK",3216,3411,94.3,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"Other",1632,1797,90.8,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"XBB.1.5-like",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"XBB.1.5-like+F456L",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"B.1.351",19,1797,1.1,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"B.1.617.2",4,1797,0.2,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"B.1.1.529",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"B.1.1.7",140,1797,7.8,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"B.1.427/B.1.429",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"B.1.525",2,1797,0.1,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"B.1.621",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"BA.1",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"BA.2",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"BA.2.75",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"BA.2.86",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"BA.4",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"BA.5",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"BQ.1",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"C.37",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"P.1",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"P.3",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"XBB",0,1797,0,6084155
"Austria","AT","2021-17","GISAID",12529,1797,14.3,TRUE,"UNK",1616,1797,89.9,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"Other",1484,1652,89.8,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"XBB.1.5-like",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"XBB.1.5-like+F456L",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"B.1.351",2,1652,0.1,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"B.1.617.2",4,1652,0.2,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"B.1.1.529",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"B.1.1.7",162,1652,9.8,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"B.1.427/B.1.429",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"B.1.525",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"B.1.621",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"BA.1",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"BA.2",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"BA.2.75",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"BA.2.86",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"BA.4",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"BA.5",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"BQ.1",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"C.37",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"P.1",0,1652,0,6084155
"Austria","AT","2021-18","GISAID",9016,1652,18.3,TRUE,"P.3",0,1652,0,6084155
